q1,q2,q3,q4,phi,theta,psi,wx,wy,wz
0.16754,0.085201,-0.59422,-0.78203,1.2871,0.065898,-0.37265,0.001177,0.0014881,-0.0051561
0.1663,0.082701,-0.58372,-0.79043,1.2604,0.063448,-0.36845,0.0011961,0.0014677,-0.0051583
0.16496,0.080199,-0.57311,-0.79868,1.2336,0.061013,-0.36408,0.0012149,0.001447,-0.0051605
0.16352,0.077699,-0.56241,-0.8068,1.2069,0.058594,-0.35956,0.0012334,0.0014259,-0.0051627
0.16199,0.075201,-0.5516,-0.81476,1.1802,0.056195,-0.35488,0.0012517,0.0014045,-0.0051649
0.16036,0.072709,-0.5407,-0.82258,1.1535,0.053818,-0.35004,0.0012697,0.0013828,-0.0051671
0.15863,0.070225,-0.5297,-0.83025,1.1268,0.051466,-0.34505,0.0012874,0.0013608,-0.0051693
0.1568,0.067751,-0.51861,-0.83777,1.1002,0.04914,-0.33991,0.0013048,0.0013384,-0.0051714
0.15488,0.06529,-0.50743,-0.84514,1.0735,0.046843,-0.33462,0.001322,0.0013158,-0.0051736
0.15287,0.062844,-0.49616,-0.85235,1.0469,0.044578,-0.32919,0.0013389,0.0012928,-0.0051758
0.15076,0.060415,-0.48481,-0.85941,1.0203,0.042346,-0.32361,0.0013555,0.0012696,-0.0051779
0.14856,0.058007,-0.47337,-0.86631,0.99374,0.04015,-0.31788,0.0013717,0.0012461,-0.0051801
0.14626,0.05562,-0.46184,-0.87305,0.96718,0.037992,-0.31202,0.0013877,0.0012222,-0.0051822
0.14388,0.053257,-0.45024,-0.87963,0.94063,0.035874,-0.30603,0.0014034,0.0011981,-0.0051843
0.14141,0.050921,-0.43856,-0.88605,0.9141,0.033799,-0.29989,0.0014188,0.0011737,-0.0051864
0.13885,0.048614,-0.42679,-0.8923,0.88759,0.031767,-0.29363,0.0014338,0.0011491,-0.0051885
0.1362,0.046338,-0.41496,-0.89839,0.86109,0.029781,-0.28724,0.0014486,0.0011241,-0.0051905
0.13347,0.044094,-0.40305,-0.90432,0.8346,0.027843,-0.28072,0.001463,0.0010989,-0.0051926
0.13066,0.041886,-0.39107,-0.91008,0.80813,0.025955,-0.27409,0.0014771,0.0010735,-0.0051946
0.12776,0.039716,-0.37902,-0.91567,0.78167,0.024118,-0.26733,0.0014909,0.0010478,-0.0051965
0.12478,0.037584,-0.36691,-0.92108,0.75522,0.022334,-0.26045,0.0015043,0.0010218,-0.0051985
0.12173,0.035494,-0.35473,-0.92633,0.72879,0.020605,-0.25347,0.0015175,0.00099565,-0.0052004
0.1186,0.033447,-0.34248,-0.93141,0.70237,0.018932,-0.24637,0.0015302,0.00096923,-0.0052022
0.11539,0.031445,-0.33018,-0.93631,0.67597,0.017318,-0.23916,0.0015427,0.00094258,-0.0052041
0.11212,0.029491,-0.31782,-0.94104,0.64957,0.015762,-0.23186,0.0015548,0.00091571,-0.0052059
0.10877,0.027585,-0.3054,-0.94559,0.62319,0.014268,-0.22445,0.0015665,0.00088862,-0.0052076
0.10535,0.02573,-0.29293,-0.94996,0.59682,0.012835,-0.21695,0.0015779,0.00086132,-0.0052094
0.10186,0.023927,-0.28041,-0.95416,0.57046,0.011467,-0.20935,0.0015889,0.00083382,-0.005211
0.098315,0.022179,-0.26784,-0.95818,0.54411,0.010162,-0.20166,0.0015996,0.00080613,-0.0052127
0.094703,0.020486,-0.25522,-0.96202,0.51777,0.008924,-0.19389,0.0016099,0.00077824,-0.0052143
0.091031,0.018851,-0.24255,-0.96567,0.49144,0.0077527,-0.18603,0.0016199,0.00075016,-0.0052158
0.087301,0.017274,-0.22985,-0.96915,0.46513,0.0066493,-0.1781,0.0016295,0.00072191,-0.0052173
0.083514,0.015758,-0.2171,-0.97244,0.43882,0.005615,-0.17009,0.0016387,0.00069349,-0.0052187
0.079675,0.014303,-0.20431,-0.97555,0.41252,0.0046506,-0.16201,0.0016476,0.0006649,-0.0052201
0.075785,0.012911,-0.19149,-0.97848,0.38623,0.0037571,-0.15386,0.0016561,0.00063615,-0.0052215
0.071846,0.011584,-0.17863,-0.98122,0.35994,0.0029352,-0.14565,0.0016642,0.00060725,-0.0052228
0.06786,0.010322,-0.16574,-0.98378,0.33367,0.0021857,-0.13737,0.001672,0.00057821,-0.005224
0.063832,0.009127,-0.15283,-0.98615,0.3074,0.0015093,-0.12904,0.0016793,0.00054903,-0.0052252
0.059762,0.0079998,-0.13988,-0.98833,0.28115,0.00090651,-0.12066,0.0016863,0.00051971,-0.0052263
0.055654,0.0069414,-0.12691,-0.99033,0.25489,0.00037801,-0.11223,0.0016929,0.00049028,-0.0052274
0.05151,0.0059528,-0.11392,-0.99214,0.22865,-7.5723e-05,-0.10375,0.0016991,0.00046072,-0.0052284
0.047333,0.0050349,-0.10091,-0.99376,0.20241,-0.00045426,-0.095235,0.0017049,0.00043105,-0.0052293
0.043125,0.0041886,-0.08788,-0.99519,0.17619,-0.00075722,-0.08668,0.0017104,0.00040128,-0.0052302
0.03889,0.0034146,-0.074834,-0.99643,0.14996,-0.00098428,-0.078093,0.0017154,0.00037142,-0.005231
0.034629,0.0027137,-0.061776,-0.99749,0.12374,-0.0011352,-0.069476,0.0017201,0.00034146,-0.0052318
0.030346,0.0020864,-0.048706,-0.99835,0.097532,-0.0012097,-0.060834,0.0017244,0.00031143,-0.0052325
0.026044,0.0015333,-0.035628,-0.99902,0.071326,-0.0012078,-0.05217,0.0017282,0.00028131,-0.0052332
0.021725,0.0010549,-0.022543,-0.99951,0.045125,-0.0011293,-0.043489,0.0017317,0.00025113,-0.0052337
0.017391,0.00065167,-0.0094545,-0.9998,0.018929,-0.00097423,-0.034795,0.0017348,0.00022089,-0.0052342
0.013047,0.0003239,0.0036357,-0.99991,-0.0072624,-0.00074261,-0.026091,0.0017375,0.0001906,-0.0052347
0.0086935,7.189e-05,0.016725,-0.99982,-0.03345,-0.00043456,-0.017382,0.0017398,0.00016026,-0.0052351
0.0043348,-0.00010416,0.029812,-0.99955,-0.059633,-5.0231e-05,-0.0086719,0.0017417,0.00012988,-0.0052354
-2.6774e-05,-0.00020411,0.042893,-0.99908,-0.085813,0.00041015,3.5988e-05,0.0017432,9.9474e-05,-0.0052356
-0.0043883,-0.00022791,0.055967,-0.99842,-0.11199,0.00094629,0.0087373,0.0017443,6.9041e-05,-0.0052358
-0.008747,-0.00017555,0.069031,-0.99758,-0.13816,0.0015579,0.017428,0.001745,3.8591e-05,-0.0052359
-0.0131,-4.7127e-05,0.082082,-0.99654,-0.16433,0.0022445,0.026105,0.0017453,8.1316e-06,-0.005236
-0.017444,0.00015721,0.095119,-0.99531,-0.1905,0.0030057,0.034763,0.0017452,-2.233e-05,-0.005236
-0.021778,0.00043724,0.10814,-0.9939,-0.21667,0.0038409,0.043398,0.0017447,-5.2785e-05,-0.0052359
-0.026097,0.00079266,0.12114,-0.99229,-0.24284,0.0047497,0.052008,0.0017438,-8.3229e-05,-0.0052357
-0.030399,0.0012231,0.13412,-0.9905,-0.269,0.0057313,0.060587,0.0017426,-0.00011365,-0.0052355
-0.034682,0.0017281,0.14707,-0.98852,-0.29517,0.0067851,0.069132,0.0017409,-0.00014405,-0.0052352
-0.038942,0.0023072,0.16,-0.98635,-0.32133,0.0079104,0.077639,0.0017388,-0.00017441,-0.0052349
-0.043177,0.0029598,0.17291,-0.98399,-0.34749,0.0091062,0.086104,0.0017363,-0.00020473,-0.0052345
-0.047384,0.0036853,0.18578,-0.98144,-0.37366,0.010372,0.094524,0.0017334,-0.000235,-0.005234
-0.05156,0.0044829,0.19861,-0.97871,-0.39982,0.011707,0.10289,0.0017302,-0.00026521,-0.0052335
-0.055704,0.0053518,0.21141,-0.97579,-0.42599,0.013109,0.11121,0.0017265,-0.00029536,-0.0052329
-0.059811,0.0062912,0.22418,-0.97269,-0.45216,0.014578,0.11947,0.0017224,-0.00032544,-0.0052322
-0.063879,0.0073001,0.2369,-0.9694,-0.47834,0.016114,0.12767,0.001718,-0.00035544,-0.0052315
-0.067907,0.0083777,0.24959,-0.96593,-0.50451,0.017714,0.13581,0.0017131,-0.00038535,-0.0052307
-0.071891,0.0095228,0.26222,-0.96228,-0.53069,0.019377,0.14387,0.0017079,-0.00041517,-0.0052298
-0.075828,0.010734,0.27482,-0.95844,-0.55687,0.021103,0.15187,0.0017023,-0.0004449,-0.0052289
-0.079717,0.012011,0.28736,-0.95442,-0.58306,0.022889,0.15979,0.0016963,-0.00047451,-0.0052279
-0.083554,0.013352,0.29985,-0.95023,-0.60926,0.024736,0.16763,0.0016899,-0.00050401,-0.0052269
-0.087338,0.014755,0.31229,-0.94585,-0.63546,0.02664,0.17539,0.0016831,-0.00053339,-0.0052258
-0.091066,0.01622,0.32467,-0.94129,-0.66166,0.028602,0.18307,0.0016759,-0.00056265,-0.0052246
-0.094735,0.017744,0.337,-0.93656,-0.68788,0.030619,0.19065,0.0016684,-0.00059177,-0.0052234
-0.098344,0.019327,0.34926,-0.93165,-0.7141,0.032689,0.19814,0.0016605,-0.00062074,-0.0052222
-0.10189,0.020967,0.36147,-0.92656,-0.74033,0.034812,0.20554,0.0016522,-0.00064957,-0.0052209
-0.10537,0.022662,0.37361,-0.9213,-0.76656,0.036985,0.21284,0.0016435,-0.00067825,-0.0052195
-0.10878,0.024411,0.38568,-0.91587,-0.79281,0.039208,0.22003,0.0016345,-0.00070676,-0.0052181
-0.11213,0.026212,0.39769,-0.91027,-0.81907,0.041477,0.22712,0.0016251,-0.0007351,-0.0052166
-0.1154,0.028063,0.40962,-0.90449,-0.84534,0.043791,0.23411,0.0016153,-0.00076327,-0.0052151
-0.1186,0.029963,0.42149,-0.89855,-0.87162,0.046149,0.24098,0.0016052,-0.00079126,-0.0052135
-0.12173,0.031909,0.43327,-0.89243,-0.89791,0.048549,0.24773,0.0015947,-0.00081906,-0.0052119
-0.12477,0.033899,0.44499,-0.88615,-0.92422,0.050988,0.25437,0.0015838,-0.00084667,-0.0052103
-0.12774,0.035933,0.45662,-0.87971,-0.95054,0.053465,0.26089,0.0015726,-0.00087407,-0.0052086
-0.13063,0.038007,0.46817,-0.8731,-0.97687,0.055977,0.26728,0.0015611,-0.00090127,-0.0052068
-0.13344,0.04012,0.47964,-0.86633,-1.0032,0.058523,0.27355,0.0015492,-0.00092826,-0.005205
-0.13616,0.04227,0.49103,-0.8594,-1.0296,0.0611,0.27969,0.0015369,-0.00095503,-0.0052032
-0.1388,0.044454,0.50232,-0.85231,-1.056,0.063707,0.2857,0.0015243,-0.00098157,-0.0052014
-0.14135,0.046671,0.51353,-0.84506,-1.0824,0.066341,0.29157,0.0015114,-0.0010079,-0.0051995
-0.14381,0.048918,0.52465,-0.83766,-1.1088,0.068999,0.29731,0.0014981,-0.001034,-0.0051976
-0.14618,0.051193,0.53568,-0.8301,-1.1352,0.07168,0.30291,0.0014845,-0.0010598,-0.0051956
-0.14846,0.053495,0.54661,-0.82238,-1.1617,0.074381,0.30837,0.0014706,-0.0010854,-0.0051936
-0.15065,0.05582,0.55745,-0.81452,-1.1881,0.0771,0.31368,0.0014563,-0.0011107,-0.0051916
-0.15274,0.058166,0.56818,-0.80651,-1.2146,0.079835,0.31885,0.0014418,-0.0011358,-0.0051896
-0.15474,0.060531,0.57882,-0.79835,-1.2411,0.082582,0.32387,0.0014269,-0.0011606,-0.0051875
-0.15665,0.062914,0.58936,-0.79004,-1.2677,0.08534,0.32874,0.0014117,-0.0011851,-0.0051854
-0.15846,0.06531,0.59979,-0.78159,-1.2942,0.088106,0.33346,0.0013961,-0.0012094,-0.0051833
-0.16017,0.067719,0.61011,-0.77299,-1.3208,0.090877,0.33803,0.0013803,-0.0012334,-0.0051812
-0.16179,0.070138,0.62033,-0.76426,-1.3474,0.093652,0.34244,0.0013642,-0.0012571,-0.0051791
-0.1633,0.072564,0.63044,-0.75539,-1.3741,0.096426,0.34669,0.0013478,-0.0012805,-0.0051769
-0.16472,0.074995,0.64044,-0.74638,-1.4007,0.099198,0.35078,0.001331,-0.0013036,-0.0051748
-0.16603,0.077428,0.65033,-0.73723,-1.4274,0.10197,0.35472,0.001314,-0.0013264,-0.0051726
-0.16725,0.079862,0.6601,-0.72795,-1.4541,0.10472,0.35849,0.0012967,-0.0013489,-0.0051704
-0.16837,0.082293,0.66976,-0.71854,-1.4808,0.10747,0.3621,0.0012792,-0.0013711,-0.0051682
-0.16938,0.08472,0.6793,-0.70901,-1.5076,0.11021,0.36554,0.0012613,-0.001393,-0.005166
-0.1703,0.087139,0.68872,-0.69934,-1.5344,0.11293,0.36882,0.0012432,-0.0014145,-0.0051638
-0.17111,0.089549,0.69801,-0.68955,-1.5612,0.11563,0.37193,0.0012248,-0.0014358,-0.0051616
-0.17182,0.091947,0.70719,-0.67964,-1.5881,0.11831,0.37488,0.0012061,-0.0014567,-0.0051594
-0.17243,0.094331,0.71624,-0.6696,-1.6149,0.12097,0.37765,0.0011872,-0.0014772,-0.0051572
-0.17294,0.096698,0.72517,-0.65945,-1.6418,0.1236,0.38026,0.001168,-0.0014975,-0.0051551
-0.17334,0.099045,0.73397,-0.64918,-1.6688,0.12619,0.38269,0.0011486,-0.0015174,-0.0051529
-0.17365,0.10137,0.74264,-0.63879,-1.6957,0.12876,0.38496,0.001129,-0.0015369,-0.0051507
-0.17385,0.10367,0.75118,-0.62829,-1.7227,0.13129,0.38706,0.001109,-0.0015561,-0.0051485
-0.17396,0.10595,0.75959,-0.61768,-1.7498,0.13378,0.38898,0.0010889,-0.001575,-0.0051464
-0.17396,0.1082,0.76787,-0.60697,-1.7768,0.13623,0.39073,0.0010685,-0.0015935,-0.0051443
-0.17386,0.11041,0.77601,-0.59614,-1.8039,0.13864,0.39231,0.0010479,-0.0016116,-0.0051421
-0.17367,0.1126,0.78402,-0.58521,-1.831,0.141,0.39372,0.0010271,-0.0016294,-0.00514
-0.17337,0.11474,0.79189,-0.57418,-1.8581,0.14331,0.39496,0.001006,-0.0016468,-0.005138
-0.17298,0.11685,0.79962,-0.56305,-1.8853,0.14557,0.39602,0.00098478,-0.0016639,-0.0051359
-0.1725,0.11892,0.80721,-0.55183,-1.9125,0.14777,0.39692,0.00096331,-0.0016806,-0.0051339
-0.17191,0.12095,0.81466,-0.5405,-1.9398,0.14991,0.39764,0.00094164,-0.0016969,-0.0051318
-0.17123,0.12293,0.82197,-0.52909,-1.967,0.152,0.3982,0.00091977,-0.0017128,-0.0051299
-0.17046,0.12487,0.82913,-0.51758,-1.9943,0.15402,0.39858,0.00089771,-0.0017283,-0.0051279
-0.16959,0.12675,0.83615,-0.50599,-2.0216,0.15597,0.39879,0.00087546,-0.0017435,-0.005126
-0.16863,0.12859,0.84302,-0.4943,-2.049,0.15785,0.39884,0.00085303,-0.0017582,-0.0051241
-0.16758,0.13037,0.84975,-0.48254,-2.0764,0.15967,0.39872,0.00083042,-0.0017726,-0.0051222
-0.16645,0.1321,0.85633,-0.47069,-2.1038,0.1614,0.39844,0.00080763,-0.0017866,-0.0051204
-0.16522,0.13377,0.86275,-0.45876,-2.1312,0.16307,0.39799,0.00078468,-0.0018002,-0.0051186
-0.1639,0.13539,0.86903,-0.44676,-2.1587,0.16465,0.39737,0.00076156,-0.0018134,-0.0051169
-0.1625,0.13694,0.87515,-0.43468,-2.1861,0.16615,0.3966,0.00073828,-0.0018261,-0.0051152
-0.16102,0.13843,0.88112,-0.42253,-2.2137,0.16756,0.39566,0.00071486,-0.0018385,-0.0051135
-0.15945,0.13986,0.88694,-0.4103,-2.2412,0.16889,0.39457,0.00069128,-0.0018505,-0.0051119
-0.15781,0.14122,0.8926,-0.39801,-2.2687,0.17013,0.39331,0.00066756,-0.0018621,-0.0051103
-0.15608,0.14251,0.89811,-0.38566,-2.2963,0.17127,0.39191,0.0006437,-0.0018733,-0.0051088
-0.15428,0.14373,0.90346,-0.37323,-2.3239,0.17233,0.39035,0.00061971,-0.001884,-0.0051073
-0.1524,0.14488,0.90865,-0.36075,-2.3515,0.17328,0.38864,0.00059559,-0.0018944,-0.0051059
-0.15045,0.14596,0.91368,-0.34821,-2.3792,0.17414,0.38678,0.00057135,-0.0019043,-0.0051045
-0.14842,0.14697,0.91855,-0.33562,-2.4068,0.1749,0.38477,0.00054699,-0.0019138,-0.0051031
-0.14632,0.1479,0.92326,-0.32296,-2.4345,0.17556,0.38262,0.00052252,-0.0019229,-0.0051019
-0.14416,0.14875,0.92781,-0.31026,-2.4622,0.17611,0.38033,0.00049794,-0.0019316,-0.0051006
-0.14193,0.14953,0.93219,-0.29751,-2.4899,0.17656,0.3779,0.00047326,-0.0019398,-0.0050995
-0.13964,0.15023,0.93642,-0.28471,-2.5176,0.1769,0.37533,0.00044848,-0.0019477,-0.0050983
-0.13728,0.15084,0.94047,-0.27186,-2.5453,0.17713,0.37263,0.00042361,-0.0019551,-0.0050973
-0.13486,0.15138,0.94437,-0.25897,-2.5731,0.17724,0.36979,0.00039866,-0.0019621,-0.0050963
-0.13239,0.15183,0.94809,-0.24604,-2.6008,0.17725,0.36683,0.00037362,-0.0019686,-0.0050953
-0.12986,0.1522,0.95166,-0.23308,-2.6286,0.17714,0.36375,0.00034851,-0.0019747,-0.0050944
-0.12728,0.15248,0.95505,-0.22007,-2.6563,0.17692,0.36054,0.00032332,-0.0019805,-0.0050936
-0.12464,0.15268,0.95827,-0.20704,-2.6841,0.17658,0.35721,0.00029807,-0.0019857,-0.0050928
-0.12196,0.15279,0.96133,-0.19397,-2.7118,0.17612,0.35377,0.00027276,-0.0019906,-0.0050921
-0.11923,0.15281,0.96422,-0.18088,-2.7396,0.17555,0.35021,0.00024739,-0.001995,-0.0050915
-0.11646,0.15275,0.96694,-0.16775,-2.7674,0.17485,0.34654,0.00022197,-0.001999,-0.0050909
-0.11364,0.1526,0.96948,-0.15461,-2.7951,0.17404,0.34277,0.00019651,-0.0020025,-0.0050904
-0.11079,0.15236,0.97186,-0.14144,-2.8229,0.1731,0.3389,0.00017101,-0.0020056,-0.0050899
-0.10789,0.15203,0.97406,-0.12825,-2.8506,0.17204,0.33492,0.00014547,-0.0020083,-0.0050895
-0.10497,0.15161,0.97609,-0.11505,-2.8783,0.17086,0.33085,0.0001199,-0.0020106,-0.0050892
-0.10201,0.1511,0.97795,-0.10183,-2.9061,0.16956,0.32669,9.431e-05,-0.0020124,-0.0050889
-0.099021,0.1505,0.97964,-0.088598,-2.9338,0.16813,0.32244,6.8699e-05,-0.0020138,-0.0050887
-0.096006,0.14981,0.98115,-0.075356,-2.9615,0.16658,0.31811,4.3074e-05,-0.0020147,-0.0050886
-0.092966,0.14903,0.98249,-0.062106,-2.9892,0.16491,0.31369,1.7441e-05,-0.0020152,-0.0050885
-0.089904,0.14815,0.98366,-0.04885,-3.0169,0.16312,0.30919,-8.1964e-06,-0.0020153,-0.0050885
-0.086822,0.14719,0.98465,-0.035591,-3.0445,0.1612,0.30462,-3.3832e-05,-0.002015,-0.0050885
-0.083723,0.14614,0.98546,-0.02233,-3.0722,0.15916,0.29998,-5.946e-05,-0.0020142,-0.0050886
-0.08061,0.14499,0.9861,-0.0090712,-3.0998,0.15699,0.29527,-8.5077e-05,-0.0020129,-0.0050888
-0.077485,0.14376,0.98657,0.0041844,-3.1274,0.15471,0.29049,-0.00011068,-0.0020113,-0.0050891
-0.07435,0.14243,0.98685,0.017434,3.1282,0.1523,0.28566,-0.00013625,-0.0020092,-0.0050894
-0.071208,0.14102,0.98697,0.030676,3.1007,0.14977,0.28077,-0.0001618,-0.0020067,-0.0050898
-0.068062,0.13951,0.9869,0.043908,3.0731,0.14712,0.27582,-0.00018732,-0.0020037,-0.0050902
-0.064914,0.13792,0.98666,0.057127,3.0456,0.14435,0.27083,-0.0002128,-0.0020003,-0.0050907
-0.061766,0.13624,0.98624,0.070331,3.0182,0.14147,0.26579,-0.00023823,-0.0019965,-0.0050913
-0.058621,0.13447,0.98565,0.083519,2.9907,0.13846,0.26071,-0.00026362,-0.0019922,-0.0050919
-0.055482,0.13262,0.98488,0.096687,2.9633,0.13534,0.25558,-0.00028895,-0.0019875,-0.0050926
-0.052351,0.13068,0.98393,0.10983,2.9359,0.13211,0.25042,-0.00031422,-0.0019824,-0.0050933
-0.049231,0.12865,0.98281,0.12296,2.9086,0.12876,0.24523,-0.00033943,-0.0019769,-0.0050941
-0.046123,0.12654,0.9815,0.13605,2.8812,0.1253,0.24001,-0.00036457,-0.0019709,-0.005095
-0.043031,0.12435,0.98002,0.14912,2.854,0.12173,0.23476,-0.00038964,-0.0019645,-0.0050959
-0.039957,0.12207,0.97837,0.16216,2.8267,0.11805,0.22949,-0.00041463,-0.0019576,-0.0050969
-0.036903,0.11971,0.97654,0.17517,2.7995,0.11426,0.2242,-0.00043953,-0.0019504,-0.0050979
-0.033871,0.11728,0.97453,0.18814,2.7723,0.11037,0.2189,-0.00046434,-0.0019427,-0.005099
-0.030864,0.11476,0.97234,0.20107,2.7452,0.10637,0.21358,-0.00048905,-0.0019346,-0.0051002
-0.027884,0.11217,0.96998,0.21397,2.7181,0.10227,0.20825,-0.00051367,-0.0019261,-0.0051014
-0.024934,0.1095,0.96744,0.22682,2.691,0.098075,0.20291,-0.00053818,-0.0019171,-0.0051027
-0.022016,0.10675,0.96473,0.23963,2.664,0.093779,0.19757,-0.00056258,-0.0019078,-0.005104
-0.019131,0.10394,0.96184,0.2524,2.637,0.089387,0.19223,-0.00058687,-0.001898,-0.0051054
-0.016282,0.10105,0.95877,0.26511,2.61,0.084903,0.18689,-0.00061103,-0.0018878,-0.0051068
-0.013472,0.09809,0.95553,0.27778,2.5831,0.080327,0.18155,-0.00063507,-0.0018772,-0.0051082
-0.010702,0.095063,0.95211,0.2904,2.5562,0.075663,0.17622,-0.00065897,-0.0018662,-0.0051098
-0.0079743,0.09197,0.94852,0.30296,2.5294,0.070913,0.1709,-0.00068274,-0.0018547,-0.0051113
-0.005291,0.088812,0.94476,0.31546,2.5025,0.06608,0.16559,-0.00070637,-0.0018429,-0.0051129
-0.0026541,0.085592,0.94082,0.32791,2.4758,0.061165,0.1603,-0.00072985,-0.0018307,-0.0051146
-6.5523e-05,0.08231,0.93671,0.3403,2.449,0.056172,0.15502,-0.00075319,-0.001818,-0.0051163
0.0024729,0.07897,0.93243,0.35262,2.4223,0.051103,0.14977,-0.00077636,-0.001805,-0.005118
0.0049592,0.075573,0.92797,0.36488,2.3957,0.045962,0.14453,-0.00079937,-0.0017915,-0.0051198
0.0073918,0.07212,0.92334,0.37707,2.369,0.04075,0.13932,-0.00082222,-0.0017777,-0.0051216
0.0097687,0.068615,0.91855,0.38919,2.3424,0.03547,0.13414,-0.00084489,-0.0017635,-0.0051234
0.012088,0.065059,0.91358,0.40125,2.3159,0.030127,0.12899,-0.00086739,-0.0017488,-0.0051253
0.014349,0.061455,0.90844,0.41323,2.2893,0.024721,0.12387,-0.00088971,-0.0017338,-0.0051272
0.01655,0.057804,0.90313,0.42513,2.2628,0.019257,0.11878,-0.00091184,-0.0017184,-0.0051292
0.018688,0.05411,0.89766,0.43696,2.2363,0.013737,0.11373,-0.00093378,-0.0017026,-0.0051311
0.020763,0.050373,0.89202,0.44871,2.2099,0.0081648,0.10872,-0.00095552,-0.0016865,-0.0051331
0.022773,0.046598,0.88621,0.46038,2.1835,0.0025427,0.10375,-0.00097706,-0.0016699,-0.0051352
0.024716,0.042786,0.88023,0.47196,2.1571,-0.0031259,0.098814,-0.00099839,-0.001653,-0.0051372
0.026592,0.038939,0.87409,0.48346,2.1307,-0.0088379,0.093927,-0.0010195,-0.0016357,-0.0051393
0.0284,0.03506,0.86779,0.49488,2.1044,-0.01459,0.089085,-0.0010404,-0.0016181,-0.0051414
0.030137,0.031151,0.86133,0.5062,2.0781,-0.02038,0.084291,-0.0010611,-0.0016001,-0.0051435
0.031804,0.027216,0.8547,0.51744,2.0518,-0.026203,0.079547,-0.0010816,-0.0015817,-0.0051456
0.033398,0.023256,0.84791,0.52858,2.0255,-0.032057,0.074854,-0.0011018,-0.001563,-0.0051478
0.034919,0.019275,0.84096,0.53962,1.9993,-0.037938,0.070213,-0.0011218,-0.0015439,-0.0051499
0.036366,0.015274,0.83385,0.55058,1.973,-0.043844,0.065627,-0.0011416,-0.0015245,-0.0051521
0.037739,0.011256,0.82659,0.56143,1.9468,-0.04977,0.061097,-0.0011611,-0.0015047,-0.0051543
0.039036,0.0072246,0.81917,0.57218,1.9206,-0.055714,0.056625,-0.0011803,-0.0014846,-0.0051565
0.040256,0.0031818,0.81159,0.58283,1.8944,-0.061673,0.052213,-0.0011993,-0.0014641,-0.0051587
0.0414,-0.0008697,0.80386,0.59338,1.8682,-0.067642,0.047861,-0.0012181,-0.0014433,-0.0051608
0.042465,-0.0049271,0.79597,0.60382,1.842,-0.073619,0.043571,-0.0012366,-0.0014222,-0.005163
0.043453,-0.0089878,0.78794,0.61415,1.8159,-0.079601,0.039345,-0.0012548,-0.0014008,-0.0051652
0.044363,-0.013049,0.77975,0.62438,1.7897,-0.085583,0.035184,-0.0012728,-0.001379,-0.0051674
0.045193,-0.017108,0.77142,0.63449,1.7635,-0.091564,0.03109,-0.0012904,-0.0013569,-0.0051696
0.045945,-0.021162,0.76293,0.64449,1.7374,-0.097538,0.027064,-0.0013078,-0.0013345,-0.0051718
0.046617,-0.025208,0.75431,0.65438,1.7112,-0.1035,0.023106,-0.0013249,-0.0013118,-0.005174
0.047209,-0.029244,0.74553,0.66415,1.6851,-0.10946,0.019219,-0.0013418,-0.0012888,-0.0051762
0.047722,-0.033267,0.73662,0.6738,1.6589,-0.11539,0.015403,-0.0013583,-0.0012655,-0.0051783
0.048156,-0.037274,0.72756,0.68334,1.6328,-0.12131,0.01166,-0.0013745,-0.0012419,-0.0051805
0.04851,-0.041263,0.71836,0.69275,1.6066,-0.12721,0.0079912,-0.0013905,-0.0012181,-0.0051826
0.048784,-0.04523,0.70903,0.70204,1.5804,-0.13308,0.0043967,-0.0014061,-0.0011939,-0.0051847
0.048979,-0.049173,0.69956,0.7112,1.5542,-0.13892,0.00087809,-0.0014214,-0.0011695,-0.0051868
0.049095,-0.053089,0.68995,0.72024,1.528,-0.14472,-0.0025637,-0.0014364,-0.0011448,-0.0051888
0.049133,-0.056976,0.68021,0.72915,1.5018,-0.1505,-0.0059278,-0.0014511,-0.0011198,-0.0051909
0.049092,-0.060831,0.67034,0.73793,1.4756,-0.15623,-0.0092132,-0.0014655,-0.0010945,-0.0051929
0.048974,-0.064651,0.66033,0.74658,1.4494,-0.16192,-0.012419,-0.0014795,-0.001069,-0.0051949
0.048778,-0.068433,0.6502,0.7551,1.4231,-0.16756,-0.015545,-0.0014933,-0.0010433,-0.0051969
0.048506,-0.072176,0.63995,0.76348,1.3968,-0.17316,-0.01859,-0.0015066,-0.0010173,-0.0051988
0.048158,-0.075876,0.62957,0.77173,1.3705,-0.1787,-0.021553,-0.0015197,-0.00099109,-0.0052007
0.047735,-0.079531,0.61907,0.77984,1.3442,-0.18419,-0.024433,-0.0015324,-0.00096462,-0.0052026
0.047238,-0.083138,0.60844,0.78782,1.3179,-0.18961,-0.027231,-0.0015448,-0.00093794,-0.0052044
0.046667,-0.086695,0.5977,0.79565,1.2915,-0.19498,-0.029946,-0.0015568,-0.00091103,-0.0052062
0.046024,-0.090199,0.58685,0.80334,1.2651,-0.20028,-0.032576,-0.0015685,-0.00088391,-0.0052079
0.04531,-0.093648,0.57587,0.81089,1.2387,-0.20551,-0.035123,-0.0015798,-0.00085657,-0.0052096
0.044525,-0.09704,0.56479,0.8183,1.2122,-0.21067,-0.037584,-0.0015908,-0.00082904,-0.0052113
0.043671,-0.10037,0.5536,0.82556,1.1857,-0.21575,-0.039961,-0.0016014,-0.00080131,-0.0052129
